ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype
688000007,2024,688-7-91%,BO12345,NA,NA,gear,gear,gear
688000007,2024,688-7-55%,NA,NA,NA,gear,gear,gear
688000007,2024,688-7,BO12345,NA,NA,gear,gear,gear
688000007,2024,688-7-84%,BO12345,NA,NA,gear,gear,gear
688000007,2024,688-7-99%,NA,NA,NA,gear,gear,gear
688000007,2024,688-7-71%,BO12345,NA,NA,gear,gear,gear
688000007,2024,688-7-69%,NA,NA,NA,gear,gear,gear
688000007,2024,688-7-87%,BO12345,NA,NA,gear,gear,gear
688000007,2024,688-7-84%,NA,NA,NA,gear,gear,gear
688000008,2024,NA,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-88%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688000008         7V,NA,NA,NA,gear,gear,gear
688000008,2024,688000008         9V,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-91%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-52%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-78%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-74%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-89%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-76%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-99%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-87%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-90%,BO12345,NA,NA,gear,gear,gear
688000008,2024,NA,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-68%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-67%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-99%,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8,BO12345,NA,NA,gear,gear,gear
688000008,2024,688-8-80%,NA,NA,NA,gear,gear,gear
688000008,2024,688-8-88%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-84%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-97%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-81%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-91%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-82%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-99%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-64%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-81%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-58%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-58%,NA,NA,NA,gear,gear,gear
688000009,2024,NA,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-85%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-75%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-86%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-99%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-71%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-76%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9,BO12345,NA,NA,gear,gear,gear
688000009,2024,YUELEIYU688-09-99%,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-89%,BO12345,NA,NA,gear,gear,gear
688000009,2024,NA,BO12345,NA,NA,gear,gear,gear
688000009,2024,688-9-54%,BO12345,NA,NA,gear,gear,gear
688000009,2024,688000009         9V,NA,NA,NA,gear,gear,gear
688000009,2024,688-9-79%,BO12345,NA,NA,gear,gear,gear
688000010,2024,NA,NA,NA,NA,gear,gear,gear
688000010,2024,688-10-93%,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10-80%,NA,NA,NA,gear,gear,gear
688000010,2024,688-10-51%,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10-99%,NA,NA,NA,gear,gear,gear
688000010,2024,688-10-99%,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10-65%,NA,NA,NA,gear,gear,gear
688000010,2024,688-10-69%,NA,NA,NA,gear,gear,gear
688000010,2024,688000010         9V,NA,NA,NA,gear,gear,gear
688000010,2024,688-10-91%,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10-73%,BO12345,NA,NA,gear,gear,gear
688000010,2024,688-10-89%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11,NA,NA,NA,gear,gear,gear
688000011,2024,NA,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-99%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-62%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-72%,NA,NA,NA,gear,gear,gear
688000011,2024,688-11-67%,NA,NA,NA,gear,gear,gear
688000011,2024,688-11-75%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-55%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-50%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-94%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11-87%,BO12345,NA,NA,gear,gear,gear
688000011,2024,688-11,BO12345,NA,NA,gear,gear,gear
688000011,2024,688000011         9V,NA,NA,NA,gear,gear,gear
688000012,2024,688-12,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-71%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-63%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-64%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-97%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-76%,NA,NA,NA,gear,gear,gear
688000012,2024,688000012         9V,NA,NA,NA,gear,gear,gear
688000012,2024,YUELEIYUDA688-12-99%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-51%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-77%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-66%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-84%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-80%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-83%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-96%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-78%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-81%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-91%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-88%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-62%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-83%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-99%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-99%,NA,NA,NA,gear,gear,gear
688000012,2024,688-12-86%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-70%,BO12345,NA,NA,gear,gear,gear
688000012,2024,688-12-93%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-64%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-96%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-93%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-72%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13,BO12345,NA,NA,gear,gear,gear
688000013,2024,NA,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-85%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-73%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-81%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-87%,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-69%,BO12345,NA,NA,gear,gear,gear
688000013,2024,NA,BO12345,NA,NA,gear,gear,gear
688000013,2024,688-13-92%,BO12345,NA,NA,gear,gear,gear
688000013,2024,688-13-53%,BO12345,NA,NA,gear,gear,gear
688000013,2024,688-13-99%,BO12345,NA,NA,gear,gear,gear
688000013,2024,688-13-87%,BO12345,NA,NA,gear,gear,gear
688000013,2024,688-13-57%,NA,NA,NA,gear,gear,gear
688000013,2024,688000013         9V,NA,NA,NA,gear,gear,gear
688000013,2024,688-13-65%,BO12345,NA,NA,gear,gear,gear
70000001,2023,ZHE21816-18-89%,89%,NA,NA,gear,gear,gear
70000001,2023,NA,NA,NA,NA,gear,gear,gear
70000001,2023,HOSN WANG WEI YI,NA,NA,NA,gear,gear,gear
70000001,2023,YUELEI070--1-98%,NA,NA,NA,gear,gear,gear
70000001,2023,ZHE21816-18-80%,80%,NA,NA,gear,gear,gear
70000001,2023,ZHE21816-18-99%,99%,NA,NA,gear,gear,gear
70000001,2023,9V,NA,NA,NA,gear,gear,gear
70000001,2023,070-1,BO12345,NA,NA,gear,gear,gear
70000001,2023,ZHE21816-18-95%,95%,NA,NA,gear,gear,gear
70000001,2023,6V,NA,NA,NA,gear,gear,gear
70000002,2023,9V,NA,NA,NA,gear,gear,gear
70000002,2023,NA,BO12345,NA,NA,gear,gear,gear
70000002,2023,5V,NA,NA,NA,gear,gear,gear
70000002,2023,070-2,BO12345,NA,NA,gear,gear,gear
70000005,2023,9V,NA,NA,NA,gear,gear,gear
70000007,2023,9V,NA,NA,NA,gear,gear,gear
70000007,2023,8V,NA,NA,NA,gear,gear,gear
70000007,2023,NA,NA,NA,NA,gear,gear,gear
70000007,2023,7V,NA,NA,NA,gear,gear,gear
70000008,2023,8V,NA,NA,NA,gear,gear,gear
70000008,2023,9V,NA,NA,NA,gear,gear,gear
70000008,2023,NA,NA,NA,NA,gear,gear,gear
70000008,2023,6V,NA,NA,NA,gear,gear,gear
70000008,2023,4V,NA,NA,NA,gear,gear,gear
70000009,2023,5V,NA,NA,NA,gear,gear,gear
70000009,2023,9V,NA,NA,NA,gear,gear,gear
70000009,2023,8V,NA,NA,NA,gear,gear,gear
70000010,2023,9V,NA,NA,NA,gear,gear,gear
76612006,2022,CI012-6,O,NA,NA,gear,gear,gear
76612010,2022,CI012-10,O,NA,NA,gear,gear,gear
76612010,2023,CI012-10,O,NA,NA,gear,gear,gear
76612012,2023,CI012-12,NA,NA,NA,gear,gear,gear
76612013,2024,FLOAT-2003,NA,NA,NA,gear,gear,gear
76612014,2023,FLOAT-2004,NA,NA,NA,gear,gear,gear
76612014,2023,CI012-14,NA,NA,NA,gear,gear,gear
776666801,2023,NETFISH776-01     7V,NA,NA,NA,gear,gear,gear
776666801,2023,NETFISH776-01     9V,NA,NA,NA,gear,gear,gear
776666801,2023,NETFISH776-01     5V,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  12V9,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  11V4,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  11V7,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  12V8,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  10V2,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  12V4,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  11V1,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  13V0,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  13V3,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  13V4,NA,NA,NA,gear,gear,gear
776666821,2023,NA,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  11V8,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  13V1,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  12V6,NA,NA,NA,gear,gear,gear
776666821,2023,NETFISH7766621  11V0,NA,NA,NA,gear,gear,gear
776666823,2023,NA,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V0,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662312V0,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662312V2,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V9,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V6,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V8,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V5,NA,NA,NA,gear,gear,gear
776666823,2023,NET FISH 776662311V7,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V2,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662412V0,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662412V2,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V5,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V4,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V6,NA,NA,NA,gear,gear,gear
776666824,2023,NA,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662412V1,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V9,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V8,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662411V7,NA,NA,NA,gear,gear,gear
776666824,2023,NET FISH 776662412V3,NA,NA,NA,gear,gear,gear
777222201,2022,NETFISH55-01,WB-1111,NA,NA,gear,gear,gear
777222212,2022,NETFISH55-12-80%,80%,NA,NA,gear,gear,gear
777222212,2022,NETFISH55-12-60%,60%,NA,NA,gear,gear,gear
777222212,2022,NA,NA,NA,NA,gear,gear,gear
777222212,2022,NETFISH55-12-80%,NA,NA,NA,gear,gear,gear
777222212,2022,NETFISH55-12-60%,80%,NA,NA,gear,gear,gear
777222212,2022,NA,80%,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-90%,90%,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-60%,80%,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-80%,NA,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-90%,NA,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-60%,60%,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-80%,90%,NA,NA,gear,gear,gear
777222213,2022,NA,NA,NA,NA,gear,gear,gear
777222213,2022,NETFISH55-13-80%,80%,NA,NA,gear,gear,gear
777222214,2022,NETFISH55-14-80%,80%,NA,NA,gear,gear,gear
777222214,2022,NETFISH55-14-80%,NA,NA,NA,gear,gear,gear
777222214,2022,NETFISH55-14-50%,50%,NA,NA,gear,gear,gear
777222214,2022,NETFISH55-14-60%,60%,NA,NA,gear,gear,gear
777222214,2022,NA,90%,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-60%,NA,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-60%,60%,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-80%,80%,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-80%,NA,NA,NA,gear,gear,gear
777222215,2022,NA,NA,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-50%,60%,NA,NA,gear,gear,gear
777222215,2022,NETFISH55-15-60%,80%,NA,NA,gear,gear,gear
777222216,2022,NETFISH55-16-60%,80%,NA,NA,gear,gear,gear
777222216,2022,NA,90%,NA,NA,gear,gear,gear
777222216,2022,NETFISH55-16-60%,60%,NA,NA,gear,gear,gear
777222216,2022,NA,NA,NA,NA,gear,gear,gear
777222216,2022,NETFISH55-16-90%,90%,NA,NA,gear,gear,gear
777222216,2022,NETFISH55-16-60%,50%,NA,NA,gear,gear,gear
777222216,2022,NETFISH55-16-80%,80%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-90%,90%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-60%,50%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-50%,50%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-60%,60%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-80%,80%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-80%,60%,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-80%,NA,NA,NA,gear,gear,gear
777222217,2022,NETFISH55-17-60%,80%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-90%,NA,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-50%,50%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-80%,90%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-90%,80%,NA,NA,gear,gear,gear
777222218,2022,NA,80%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-60%,60%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-80%,NA,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-80%,60%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-90%,90%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-80%,80%,NA,NA,gear,gear,gear
777222218,2022,NETFISH55-18-60%,80%,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-80%,60%,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-60%,NA,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-60%,60%,NA,NA,gear,gear,gear
777222219,2022,NA,80%,NA,NA,gear,gear,gear
777222219,2022,NA,60%,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-80%,80%,NA,NA,gear,gear,gear
777222219,2022,NA,NA,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-60%,80%,NA,NA,gear,gear,gear
777222219,2022,NETFISH55-19-50%,50%,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    7V9,NA,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    8V4,NA,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    8V3,NA,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    8V1,NA,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    8V0,NA,NA,NA,gear,gear,gear
777333010,2023,NA,NA,NA,NA,gear,gear,gear
777333010,2023,NETFISH777-10    8V2,NA,NA,NA,gear,gear,gear
800030681,2023,NA,NA,NA,NA,drifting_longlines,fishing,drifting_longlines
81560248,2019,062-2,NA,NA,NA,gear,gear,gear
81560503,2019,062-7,NA,NA,NA,gear,gear,gear
81562037,2019,11011-01,NA,NA,NA,gear,gear,gear
81562170,2023,SUNG HUI-8,NA,NA,NA,gear,gear,gear
81562544,2023,TK2544,NA,NA,NA,gear,gear,gear
81562552,2023,TK2552,NA,NA,NA,gear,gear,gear
81562553,2023,FLOAT-6008,NA,NA,NA,gear,gear,gear
81562553,2023,TK2553,NA,NA,NA,gear,gear,gear
81562825,2023,CI012-15,NA,NA,NA,gear,gear,gear
81562825,2023,FLOAT-2005,NA,NA,NA,gear,gear,gear
81562825,2024,CI012-15,NA,NA,NA,gear,gear,gear
81562825,2024,FLOAT-2005,NA,NA,NA,gear,gear,gear
81562826,2022,CI012-16,NA,NA,NA,gear,gear,gear
81562826,2023,CI012-16,NA,NA,NA,gear,gear,gear
81562845,2023,FLOAT-8001,NA,NA,NA,gear,gear,gear
81562845,2023,CI218-30,NA,NA,NA,gear,gear,gear
81562846,2022,CI218-31,NA,NA,NA,gear,gear,gear
81562854,2022,CI012-18,NA,NA,NA,gear,gear,gear
81562854,2023,CI012-18,NA,NA,NA,gear,gear,gear
81562855,2022,CI012-19,NA,NA,NA,gear,gear,gear
81562855,2023,CI012-19,NA,NA,NA,gear,gear,gear
81562856,2023,CI012-20-99%,99%,NA,NA,gear,gear,gear
81562856,2023,FLOAT-2009-99%,99%,NA,NA,gear,gear,gear
81562856,2024,CI012-20-99%,99%,NA,NA,gear,gear,gear
81562856,2024,FLOAT-2009-99%,99%,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     9,NA,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     6,NA,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     5,NA,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     7,NA,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     4,NA,NA,NA,gear,gear,gear
872023017,2023,NA,NA,NA,NA,gear,gear,gear
872023017,2023,NETFISH872-17     8,NA,NA,NA,gear,gear,gear
872023019,2023,NETFISH872-19     4,NA,NA,NA,gear,gear,gear
872023019,2023,NETFISH872-19     6,NA,NA,NA,gear,gear,gear
872023019,2023,NETFISH872-19     9,NA,NA,NA,gear,gear,gear
872023019,2023,NETFISH872-19     8,NA,NA,NA,gear,gear,gear
872023019,2023,NETFISH872-19     3,NA,NA,NA,gear,gear,gear
872023020,2023,NETFISH872-20     9,NA,NA,NA,gear,gear,gear
872023020,2023,NETFISH872-20     9V,NA,NA,NA,gear,gear,gear
872023020,2023,NA,NA,NA,NA,gear,gear,gear
872023021,2023,NA,NA,NA,NA,gear,gear,gear
872023021,2023,NETFISH872-21     7,NA,NA,NA,gear,gear,gear
872023021,2023,NETFISH872-21     8,NA,NA,NA,gear,gear,gear
872023021,2023,NETFISH872-21     3,NA,NA,NA,gear,gear,gear
872023021,2023,NETFISH872-21     4,NA,NA,NA,gear,gear,gear
872023021,2023,NETFISH872-21     9,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   5V,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   7V,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   4V,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   8V,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   9V,NA,NA,NA,gear,gear,gear
872023022,2023,NA,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   1V,NA,NA,NA,gear,gear,gear
872023022,2023,NET FISH 872-22   6V,NA,NA,NA,gear,gear,gear
872023023,2023,NET FISH 872-23   5V,NA,NA,NA,gear,gear,gear
872023023,2023,NET FISH 872-23   9V,NA,NA,NA,gear,gear,gear
872023024,2023,NETFISH872-24     6V,NA,NA,NA,gear,gear,gear
872023024,2023,NETFISH872-24     9V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   5V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   4V,NA,NA,NA,gear,gear,gear
872023025,2023,NA,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   7V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   8V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   2V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   6V,NA,NA,NA,gear,gear,gear
872023025,2023,NET FISH 872-25   9V,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     9V,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     7V,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     5V,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     8V,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     3V,NA,NA,NA,gear,gear,gear
872023026,2023,NA,NA,NA,NA,gear,gear,gear
872023026,2023,NETFISH872-26     6V,NA,NA,NA,gear,gear,gear
872023027,2023,NETFISH872-27     9V,NA,NA,NA,gear,gear,gear
872023027,2023,NETFISH872-27     6V,NA,NA,NA,gear,gear,gear
872023027,2023,NA,NA,NA,NA,gear,gear,gear
872023028,2023,NETFISH872-28     9V,NA,NA,NA,gear,gear,gear
872023028,2023,NETFISH872-28     6V,NA,NA,NA,gear,gear,gear
872023028,2023,NA,NA,NA,NA,gear,gear,gear
872023028,2023,NETFISH872-28     5V,NA,NA,NA,gear,gear,gear
872023029,2023,NETFISH872-29     5V,NA,NA,NA,gear,gear,gear
872023029,2023,NETFISH872-29     4V,NA,NA,NA,gear,gear,gear
872023029,2023,NETFISH872-29     9V,NA,NA,NA,gear,gear,gear
872023029,2023,NETFISH872-29     7V,NA,NA,NA,gear,gear,gear
872023029,2023,NETFISH872-29     8V,NA,NA,NA,gear,gear,gear
886333001,2022,NA,NA,NA,NA,gear,gear,gear
886333001,2022,NET FISH 333-01   8V,NA,NA,NA,gear,gear,gear
886333001,2022,NET FISH 333-01   7V,NA,NA,NA,gear,gear,gear
886333001,2022,NET FISH 333-01   9V,NA,NA,NA,gear,gear,gear
886333002,2022,NA,NA,NA,NA,gear,gear,gear
886333002,2022,NET FISH 333-02   7V,NA,NA,NA,gear,gear,gear
886333002,2022,NET FISH 333-02   9V,NA,NA,NA,gear,gear,gear
886333002,2022,NET FISH 333-02   8V,NA,NA,NA,gear,gear,gear
886333003,2022,NA,NA,NA,NA,gear,gear,gear
886333003,2022,NET FISH 333-03   9V,NA,NA,NA,gear,gear,gear
886333003,2022,NET FISH 333-03   6V,NA,NA,NA,gear,gear,gear
886333003,2022,NET FISH 333-03   8V,NA,NA,NA,gear,gear,gear
886333003,2022,NET FISH 333-03   7V,NA,NA,NA,gear,gear,gear
888000161,2023,888000161 BAT:99%,NA,NA,NA,gear,gear,gear
888000163,2023,888000163 BAT:99%,NA,NA,NA,gear,gear,gear
888000164,2023,888000164 BAT:99%,NA,NA,NA,gear,gear,gear
888000164,2023,NA,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  67%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  63%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  16%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  42%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  43%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  100%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  47%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  31%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  1%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  96%,NA,NA,NA,gear,gear,gear
888260704,2023,888260704  17%,NA,NA,NA,gear,gear,gear
888268002,2023,888268002         9V,NA,NA,NA,gear,gear,gear
888268006,2023,888268006         9V,NA,NA,NA,gear,gear,gear
888268008,2023,888268008         7V,NA,NA,NA,gear,gear,gear
888268008,2023,888268008         8V,NA,NA,NA,gear,gear,gear
888268008,2023,888268008         9V,NA,NA,NA,gear,gear,gear
888268009,2023,888268009         5V,NA,NA,NA,gear,gear,gear
888268009,2023,888268009         9V,NA,NA,NA,gear,gear,gear
898000007,2023,898000007         7V,NA,NA,NA,gear,gear,gear
898000007,2023,898000007         8V,NA,NA,NA,gear,gear,gear
898000007,2023,NA,NA,NA,NA,gear,gear,gear
898000007,2023,898000007         9V,NA,NA,NA,gear,gear,gear
898000007,2023,WANGBIAOQZ898-7-99%,NA,NA,NA,gear,gear,gear
898000008,2023,898000008-80%,NA,NA,NA,gear,gear,gear
898000008,2023,NA,NA,NA,NA,gear,gear,gear
898000008,2023,898000008-99%,99%,NA,NA,gear,gear,gear
898000008,2023,WANGBIAOQZ898-8-99%,NA,NA,NA,gear,gear,gear
898000008,2023,898000008-80%,80%,NA,NA,gear,gear,gear
898000008,2023,898000008,90%,NA,NA,gear,gear,gear
898000008,2023,898000008,NA,NA,NA,gear,gear,gear
898000009,2023,898000009         9V,NA,NA,NA,gear,gear,gear
898000009,2023,898000009         7V,NA,NA,NA,gear,gear,gear
898000010,2023,WANGBIAOQZ898-10-99%,NA,NA,NA,gear,gear,gear
898000010,2023,898000010,NA,NA,NA,gear,gear,gear
898000011,2023,898000011         5,NA,NA,NA,gear,gear,gear
898000011,2023,898000011         9,NA,NA,NA,gear,gear,gear
898000011,2023,NA,NA,NA,NA,gear,gear,gear
898000011,2023,898000011         7,NA,NA,NA,gear,gear,gear
898000012,2023,898000012         7,NA,NA,NA,gear,gear,gear
898000012,2023,NA,NA,NA,NA,gear,gear,gear
898000012,2023,898000012         9,NA,NA,NA,gear,gear,gear
