ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype,noisy_vessel
538008587,2022,BRAVE STAR,V7A2543,9852729,MHL,cargo,cargo,cargo,FALSE
538008588,2023,BELFUJI,V7A2544,9860661,MHL,cargo,cargo,cargo,FALSE
538008596,2022,KEY OHANA,V7A2555,9478585,MHL,cargo,cargo,cargo,FALSE
538008612,2023,COPENHAGEN EAGLE,V7A2574,9699359,MHL,cargo,cargo,cargo,FALSE
538008641,2023,SANTOS EAGLE,V7A2606,9699347,MHL,cargo,cargo,cargo,FALSE
538008696,2023,ASTON,V7A2666,9855862,MHL,cargo,cargo,cargo,FALSE
538008697,2024,SPRINGFIELD,V7A2667,9855850,MHL,cargo,cargo,cargo,FALSE
538008700,2022,HONG KONG EAGLE,V7A2671,9743590,MHL,cargo,cargo,cargo,FALSE
538008727,2023,GOLDEN FORTUNE,V7A2698,9852523,MHL,cargo,cargo,cargo,FALSE
538008791,2023,ANNIKA N,V7A2762,9514054,MHL,cargo,cargo,cargo,FALSE
538008878,2022,ENERGY PACIFIC,V7A2862,9854612,MHL,tanker,other,other,FALSE
538008918,2023,NISSOS KOUFONISSI,V7A2907,9895214,MHL,tanker,other,other,FALSE
538008974,2023,AFRICAN MARGAUX,V7A4143,9889655,MHL,cargo,cargo,cargo,FALSE
538009025,2022,STAR I,V7HZ8,9376945,MHL,tanker,other,other,FALSE
538009034,2023,SSI ENDEAVOUR,V7A4225,9883053,MHL,cargo,cargo,cargo,FALSE
538009094,2022,OINOUSSIAN VIRTUE,V7A4307,9442938,MHL,cargo,cargo,cargo,FALSE
538009152,2023,CELSIUS CHARLOTTE,V7A4386,9878711,MHL,tanker,other,other,FALSE
538009158,2023,SHANDONG DE YU,V7A4393,9872107,MHL,cargo,cargo,cargo,FALSE
538009246,2024,AIFANOURIOS,V7A4500,9891696,MHL,tanker,other,other,FALSE
538009257,2023,APHROS,V7A4516,9460514,MHL,cargo,cargo,cargo,FALSE
538009261,2024,BASIC VICTORY,V7A4520,9836787,MHL,cargo,cargo,cargo,FALSE
538009261,2024,NA,NA,NA,MHL,cargo,cargo,cargo,FALSE
538009309,2022,MAGIC VENUS,V7A4572,9442380,MHL,cargo,cargo,cargo,FALSE
538009309,2022,NA,NA,NA,MHL,cargo,cargo,cargo,FALSE
538009315,2022,CAPE SARINA,V7A4581,9490612,MHL,cargo,cargo,cargo,FALSE
538009340,2022,SDTR ALICE,V7A4615,9877834,MHL,cargo,cargo,cargo,FALSE
538009455,2022,DIAMOND GLOBE,V7A4769,9828857,MHL,cargo,cargo,cargo,FALSE
538009488,2023,ETG MISHIMA,V7A4804,9907847,MHL,cargo,cargo,cargo,FALSE
538009492,2022,LIBERTY KING,V7A4807,9203291,MHL,cargo,cargo,cargo,FALSE
538009509,2024,ORCHID KEFALONIA,V7A4828,9363821,MHL,tanker,other,other,FALSE
538009524,2024,POWER GLOBE,V7A4846,9479319,MHL,cargo,cargo,cargo,FALSE
538009527,2022,MAJESTIC MARINA,V7A4849,9378826,MHL,cargo,cargo,cargo,FALSE
538009589,2021,NA,NA,NA,MHL,cargo,cargo,cargo,FALSE
538009589,2021,KAPTA DIMITRIS A,V7A4925,9909211,MHL,cargo,cargo,cargo,FALSE
538009635,2023,MAGIC PHOENIX,V7A4981,9464390,MHL,cargo,cargo,cargo,FALSE
538009680,2023,AVANCE CAPELLA,V7A5034,9901996,MHL,tanker,other,other,FALSE
538009689,2024,TOLMI,V7A5045,9893515,MHL,cargo,cargo,cargo,FALSE
538009701,2023,PARAGON,V7A5059,9727326,MHL,cargo,cargo,cargo,FALSE
538009711,2023,NANI K,V7A5073,9694995,MHL,cargo,cargo,cargo,FALSE
538009734,2023,VIKING SEA,V7A5097,9515008,MHL,cargo,cargo,cargo,FALSE
538009740,2024,ORION GLOBE,V7A5104,9634854,MHL,cargo,cargo,cargo,FALSE
538009750,2023,DARYA PREETI,V7A5116,9843376,MHL,cargo,cargo,cargo,FALSE
538009760,2023,MANZANILLO EXPRESS,V7A5131,9520039,MHL,cargo,cargo,cargo,FALSE
538009826,2023,KAEDE,V7A5218,9932581,MHL,tanker,other,other,FALSE
538009831,2023,GOOD PROSPECT,V7A5228,9321031,MHL,cargo,cargo,cargo,FALSE
538009886,2023,PS NEW ORLEANS,V7A5295,9919577,MHL,tanker,other,other,FALSE
538009900,2023,SDTR HERA,V7A5315,9877901,MHL,cargo,cargo,cargo,FALSE
538009924,2023,ECO MERLIN,V7A5349,9929194,MHL,tanker,other,other,FALSE
538009954,2023,VIKING DRIVE,V7A5387,9188817,MHL,cargo,cargo,cargo,FALSE
538010093,2023,NEPTUNE BARCELONA,V7A5589,9762546,MHL,cargo,cargo,cargo,FALSE
538010118,2024,TSUBAKI,V7A5637,9940978,MHL,tanker,other,other,FALSE
538010139,2023,DAFNI,V7A5665,9438377,MHL,cargo,cargo,cargo,FALSE
538010217,2024,FAIRCHEM SUNBIRD,V7A5764,9926568,MHL,tanker,other,other,FALSE
538010282,2023,SCARLET ROBIN,V7A5842,9958004,MHL,tanker,other,other,FALSE
538010381,2023,YASA TULIP,V7A5967,9786073,MHL,cargo,cargo,cargo,FALSE
538010391,2023,CLIPPER FAIR,V7A5981,9725744,MHL,cargo,cargo,cargo,FALSE
538010400,2024,GRAND URANUS,V7A5993,9472206,MHL,cargo,cargo,cargo,FALSE
538010438,2023,ARUNA EAGLE,V7A6038,9494486,MHL,cargo,cargo,cargo,FALSE
538010483,2024,CAPE XL,V7A6104,9590826,MHL,cargo,cargo,cargo,FALSE
538010520,2023,MERGANSER,V7A6165,9959084,MHL,cargo,cargo,cargo,FALSE
538010751,2024,NORTH GAS,V7A7370,9943528,MHL,tanker,other,other,FALSE
538010773,2024,EQUINOX SOFRANO,V7A7405,9860221,MHL,cargo,cargo,cargo,FALSE
538010909,2024,AS ONE,V7A6303,9668398,MHL,cargo,cargo,cargo,FALSE
538090520,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
538090520,2022,YOGA,V7ND9,9790921,PAN,cargo,cargo,cargo,FALSE
538090522,2022,ALS CERES,V7TC4,9464716,DEU,cargo,cargo,cargo,FALSE
548263500,2022,IRIS PAOAY,DUA3560,9327592,PHL,cargo,cargo,cargo,FALSE
548732000,2023,BRILLIANT TRADER,DYKK,9936771,PHL,cargo,cargo,cargo,FALSE
548737000,2023,DIAMOND TRADER,DYKZ,9936783,PHL,cargo,cargo,cargo,FALSE
548737000,2023,NA,NA,NA,PHL,cargo,cargo,cargo,FALSE
563000700,2022,MAERSK SEVILLE,9V5243,9299927,SGP,cargo,cargo,cargo,FALSE
563002100,2023,MAERSK SIRAC,9V5256,9725718,SGP,cargo,cargo,cargo,FALSE
563004600,2023,KALAMAZOO,9V5023,9611058,SGP,cargo,cargo,cargo,FALSE
563004900,2023,EVER STRONG,9V5282,9300441,SGP,cargo,cargo,cargo,FALSE
563006200,2022,CRIMSON GRACE,9V5161,9782261,SGP,cargo,cargo,cargo,FALSE
563006800,2022,MAERSK SHAMS,9V5255,9726669,SGP,cargo,cargo,cargo,FALSE
563006800,2023,MAERSK SHAMS,9V5255,9726669,SGP,cargo,cargo,cargo,FALSE
563012200,2022,MARITIME SINCHAI,9V2828,9766918,SGP,cargo,cargo,cargo,FALSE
563020500,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563020500,2023,MERCURY SKY,9V5148,9796949,SGP,cargo,cargo,cargo,FALSE
563024300,2022,MARITIME CHALLENGER,9V2830,9766932,SGP,cargo,cargo,cargo,FALSE
563026300,2022,CHALLENGE PRIME,9V5544,9793272,SGP,tanker,other,other,FALSE
563032400,2019,CHALLENGE POLLUX,9V5639,9793284,SGP,tanker,other,other,FALSE
563033000,2023,EVER LOVELY,9V9793,9629110,SGP,cargo,cargo,cargo,FALSE
563036200,2023,DIVA,9V5143,9760548,SGP,tanker,other,other,FALSE
563036200,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
563036200,2024,DIVA,9V5143,9760548,SGP,tanker,other,other,FALSE
563036200,2024,NA,NA,NA,SGP,tanker,other,other,FALSE
563046100,2022,HODAKA GALAXY,9V5146,9791157,SGP,tanker,other,other,FALSE
563046100,2023,HODAKA GALAXY,9V5146,9791157,SGP,tanker,other,other,FALSE
563048400,2022,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563048400,2022,ONE OLYMPUS,9VPQ7,9312987,SGP,cargo,cargo,cargo,FALSE
563048500,2023,MARVEL FALCON,9V5057,9760768,SGP,tanker,other,other,FALSE
563053000,2024,CEMTEX CREATION,9V9850,9593036,SGP,cargo,cargo,cargo,FALSE
563053000,2024,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563056300,2023,IKAN LANDUK,9V8513,9547166,SGP,cargo,cargo,cargo,FALSE
563063200,2023,MARVEL HAWK,9V5097,9760770,SGP,tanker,other,other,FALSE
563064600,2023,CEMTEX SINCERITY,9V8671,9820661,SGP,cargo,cargo,cargo,FALSE
563065100,2022,ST.NIKOLAI,9V3585,9788485,SGP,tanker,other,other,FALSE
563069500,2023,MARVEL KITE,9V5099,9760782,SGP,tanker,other,other,FALSE
563071400,2022,GALLOP,9V5486,9799678,SGP,tanker,other,other,FALSE
563071900,2023,CMB PERMEKE,9V6066,9781011,SGP,cargo,cargo,cargo,FALSE
563071900,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563073300,2023,MARVEL CRANE,9V5069,9770438,SGP,tanker,other,other,FALSE
563073800,2022,MAERSK KENTUCKY,9V6172,9193240,SGP,cargo,cargo,cargo,FALSE
563074700,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
563074700,2023,ST.PETRI,9V3777,9788497,SGP,tanker,other,other,FALSE
563077000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563077000,2023,MORNING MARGARETA,9VHC2,9367580,SGP,cargo,cargo,cargo,FALSE
563078600,2023,BLC SECOND,9V5878,9856141,SGP,cargo,cargo,cargo,FALSE
563080300,2024,CD CALLAO,9V6032,9859313,SGP,cargo,cargo,cargo,FALSE
563082500,2023,BW KOBE,9V6304,9836476,SGP,cargo,cargo,cargo,FALSE
563082600,2023,MENUETT,9V5899,9790634,SGP,tanker,other,other,FALSE
563082600,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
563084700,2022,A.P. MOLLER,9V6218,9214898,SGP,cargo,cargo,cargo,FALSE
563089900,2022,ENDEAVOUR II,9V6169,9835056,SGP,tanker,other,other,FALSE
563089900,2022,NA,NA,NA,SGP,tanker,other,other,FALSE
563090300,2022,MAERSK EUREKA,9V6465,9501239,SGP,cargo,cargo,cargo,FALSE
563092300,2022,MAJULAH HARBOURFRONT,9V6485,9668893,SGP,cargo,cargo,cargo,FALSE
563094500,2022,ULTRA INFINITY,9V6518,9767481,SGP,cargo,cargo,cargo,FALSE
563096700,2022,EVER SAFETY,9V2792,9300465,SGP,cargo,cargo,cargo,FALSE
563097600,2023,RED RUM,9V5585,9832793,SGP,tanker,other,other,FALSE
563097700,2022,ROBERTO,9V5731,9839727,SGP,tanker,other,other,FALSE
563097700,2023,ROBERTO,9V5731,9839727,SGP,tanker,other,other,FALSE
563099800,2022,PHOENIX GAIA,9V6166,9850367,SGP,tanker,other,other,FALSE
563103500,2023,CHALLENGE PROCYON,9V6738,9527403,SGP,tanker,other,other,FALSE
563105300,2023,TAKAROA SUN,9V6745,9850202,SGP,tanker,other,other,FALSE
563110600,2023,STI MAXIMUS,9V6416,9854741,SGP,tanker,other,other,FALSE
563111100,2023,WAN HAI 321,9V6491,9871440,SGP,cargo,cargo,cargo,FALSE
563114800,2023,HSL CHICAGO,9V6729,9888209,SGP,cargo,cargo,cargo,FALSE
563114800,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563117600,2022,KEEGAN NO.2,9V5577,9849289,SGP,tanker,other,other,FALSE
563119500,2023,SERI EVEREST,9V6922,9864954,SGP,tanker,other,other,FALSE
563123400,2023,GAS VENUS,9V6787,9876490,SGP,tanker,other,other,FALSE
563126300,2023,SERI EMPEROR,9V6928,9864318,SGP,tanker,other,other,FALSE
563126400,2023,SERI EMORY,9V6927,9864306,SGP,tanker,other,other,FALSE
563126500,2023,WAN HAI 522,9V7056,9440784,SGP,cargo,cargo,cargo,FALSE
563126600,2023,SERI EMEI,9V6926,9864978,SGP,tanker,other,other,FALSE
563126700,2023,WAN HAI 622,9V7053,9307035,SGP,cargo,cargo,cargo,FALSE
563128500,2022,ASL MOON,9V7019,9389239,SGP,cargo,cargo,cargo,FALSE
563128900,2022,WAN HAI 329,9V6500,9871517,SGP,cargo,cargo,cargo,FALSE
563130600,2022,SHIJING,9V7150,9348663,SGP,cargo,cargo,cargo,FALSE
563131700,2022,MAHAWELI,9V7146,9744685,MLT,cargo,cargo,cargo,FALSE
563132400,2022,WAN HAI 722,9V7155,9398230,SGP,cargo,cargo,cargo,FALSE
563132400,2023,WAN HAI 722,9V7155,9398230,SGP,cargo,cargo,cargo,FALSE
563133400,2022,KOTA LAGU,9V7258,9322308,SGP,cargo,cargo,cargo,FALSE
563133600,2022,GAS VIRGO,9V6776,9902782,SGP,tanker,other,other,FALSE
563133600,2023,GAS VIRGO,9V6776,9902782,SGP,tanker,other,other,FALSE
563134600,2022,CRYSTAL ASTERIA,9V6812,9889576,SGP,tanker,other,other,FALSE
563134900,2023,MARIE,9V7285,9912880,SGP,tanker,other,other,FALSE
563136000,2023,EBONY RAY,9V2192,9363857,SGP,tanker,other,other,FALSE
563138500,2024,EPIC HARMONY,9V7091,9922005,SGP,cargo,cargo,cargo,FALSE
563138500,2024,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563139100,2022,MONTE ROSA EXPLORER,9V6907,9895317,SGP,tanker,other,other,FALSE
563141700,2022,ECLIPSE,9V6623,9897092,SGP,tanker,other,other,FALSE
563141700,2023,ECLIPSE,9V6623,9897092,SGP,tanker,other,other,FALSE
563142100,2023,EVER SUMMIT,9V7524,9300453,SGP,cargo,cargo,cargo,FALSE
563143000,2022,EVER LIVING,9V9791,9629031,SGP,cargo,cargo,cargo,FALSE
563143000,2023,EVER LIVING,9V9791,9629031,SGP,cargo,cargo,cargo,FALSE
563144100,2022,CRYSTAL TRINITY,9V6864,9906269,SGP,tanker,other,other,FALSE
563144100,2023,CRYSTAL TRINITY,9V6864,9906269,SGP,tanker,other,other,FALSE
563144300,2022,GAS CAPRICORN,9V6778,9902809,SGP,tanker,other,other,FALSE
563145400,2023,GRACE LOUISE,9V7475,9913523,SGP,cargo,cargo,cargo,FALSE
563146400,2023,ANANI,9V7722,9711432,SGP,cargo,cargo,cargo,FALSE
563151300,2023,SEA TRIUMPH,9V7788,9581760,SGP,cargo,cargo,cargo,FALSE
563153300,2024,HAFNIA EXCEED,9V7888,9735608,SGP,tanker,other,other,FALSE
563153700,2024,HAFNIA EXPEDITE,9V7887,9735593,SGP,tanker,other,other,FALSE
563155200,2024,YM TROPHY,9V6598,9789996,SGP,cargo,cargo,cargo,FALSE
563160100,2023,EVER FORTUNE,9V7979,9850563,SGP,cargo,cargo,cargo,FALSE
563160200,2023,EVER FUTURE,9V7978,9850599,SGP,cargo,cargo,cargo,FALSE
563160200,2024,EVER FUTURE,9V7978,9850599,SGP,cargo,cargo,cargo,FALSE
563163400,2023,EVER FRANK,9V7980,9850587,SGP,cargo,cargo,cargo,FALSE
563166200,2022,GAS BLUEBONNET,9V7704,9919175,SGP,tanker,other,other,FALSE
563166200,2023,GAS BLUEBONNET,9V7704,9919175,SGP,tanker,other,other,FALSE
563169800,2022,RUBY,9V8227,9856127,SGP,cargo,cargo,cargo,FALSE
563170300,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563170300,2023,WAN HAI A07,9V7402,9555096,SGP,cargo,cargo,cargo,FALSE
563171700,2023,EXHIBITIONIST,9V6624,9900849,SGP,tanker,other,other,FALSE
563172700,2023,WAN HAI A08,9V7404,9555101,SGP,cargo,cargo,cargo,FALSE
563173600,2023,WAN HAI 353,9V7381,9554054,SGP,cargo,cargo,cargo,FALSE
563174900,2023,ENABLE,9V6625,9900851,SGP,tanker,other,other,FALSE
563188200,2024,PAN BICORN,9V8836,9582441,SGP,cargo,cargo,cargo,FALSE
563189500,2024,DIAMOND GAS ROSE,9V7873,9779238,SGP,tanker,other,other,FALSE
563190800,2024,PRABHU PARVATI,9V8921,9423621,SGP,tanker,other,other,FALSE
563190800,2024,NA,NA,NA,SGP,tanker,other,other,FALSE
563196700,2024,VAN HANNAH,9V9064,9965021,SGP,cargo,cargo,cargo,FALSE
563199100,2024,ARMADA 78 07,9V8704,9924302,SGP,seismic_vessel,seismic_vessel,seismic_vessel,FALSE
563200200,2024,WESTWOOD COLUMBIA,9V9005,9226047,SGP,cargo,cargo,cargo,FALSE
563203400,2024,HERMIT,9V7075,9933511,SGP,tanker,other,other,FALSE
563204900,2024,WAN HAI A12,9V7412,9941130,SGP,cargo,cargo,cargo,FALSE
563207900,2024,HANNIBAL,9V7077,9933523,SGP,non_fishing,other,other,FALSE
563209700,2024,MOUNT HOOD,9V9000,9979046,SGP,non_fishing,other,other,FALSE
563213700,2024,MAERSK REDWOOD,9V7296,9943085,SGP,cargo,cargo,cargo,FALSE
563214000,2024,TANGGUH TOWUTI,9V7630,9325893,SGP,tanker,other,other,FALSE
563214000,2024,NA,NA,NA,SGP,tanker,other,other,FALSE
563220000,2022,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
563220000,2022,THEMIS,9V3558,9722314,SGP,cargo,cargo,cargo,FALSE
563262000,2023,BOHEME,9V8514,9176565,SGP,cargo,cargo,cargo,FALSE
563399000,2016,NA,NA,NA,SGP,tanker,other,other,FALSE
563399000,2016,TORM ALICE,9V2253,9465966,SGP,tanker,other,other,FALSE
563689000,2019,CRYSTAL SUNRISE,9V2024,9631682,SGP,tanker,other,other,FALSE
563700000,2019,ALAM MULIA,9V3103,9748497,SGP,cargo,cargo,cargo,FALSE
563710000,2023,POLARIS LEADER,9VHC5,9372810,SGP,cargo,cargo,cargo,FALSE
563804000,2023,IKAN PULAS,9V3590,9774355,SGP,cargo,cargo,cargo,FALSE
563812000,2022,WAN HAI 503,S6AV2,9294862,SGP,cargo,cargo,cargo,FALSE
563853000,2022,SECRETO,9V2732,9726102,SGP,tanker,other,other,FALSE
563853000,2023,SECRETO,9V2732,9726102,SGP,tanker,other,other,FALSE
563860000,2023,PSU FIRST,9V5134,9767405,SGP,cargo,cargo,cargo,FALSE
564121000,2023,TENRYU MARU,9V3268,9727170,SGP,cargo,cargo,cargo,FALSE
564135000,2023,NOUMEA CHIEF,9V9715,9614531,HKG,cargo,cargo,cargo,FALSE
564189000,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
564189000,2023,CHANG HANG XING YUN,9V7685,9352250,SGP,tanker,other,other,FALSE
564260000,2016,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
564260000,2016,FUNING,9V2176,9690913,SGP,cargo,cargo,cargo,FALSE
564362000,2019,DON JUAN,9V8796,9082934,SGP,cargo,cargo,cargo,FALSE
564440000,2022,WAN HAI 302,9VDB8,9238167,SGP,cargo,cargo,cargo,FALSE
564458000,2022,NA,NA,NA,SGP,tanker,other,other,FALSE
564458000,2022,TORM ALEXANDRA,9V2614,9466001,SGP,tanker,other,other,FALSE
564547000,2023,GIROLANDO EXPRESS,S6QK,9640750,SGP,cargo_or_reefer,other,other,FALSE
564576000,2022,CAROLYN,9V2368,9693355,SGP,cargo,cargo,cargo,FALSE
564692000,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
564692000,2023,LETO PROVIDENCE,9VKU8,9255713,SGP,tanker,other,other,FALSE
564751000,2023,MTM NEW YORK,9V2992,9749386,PAN,tanker,other,other,FALSE
564753000,2022,DON QUIJOTE,9V8797,9138525,SGP,cargo,cargo,cargo,FALSE
564818000,2023,BW KYOTO,9VVD4,9405083,SGP,tanker,other,other,FALSE
564870000,2024,KARA SEA,9VCN5,9402328,SGP,tanker,other,other,FALSE
564870000,2024,NA,NA,NA,SGP,tanker,other,other,FALSE
565030000,2019,CAPE BALTIC,9VHL8,9311476,SGP,cargo,cargo,cargo,FALSE
565113000,2019,NA,NA,NA,SGP,tanker,other,other,FALSE
565113000,2019,SPREAD EAGLE,9V2314,9699995,SGP,tanker,other,other,FALSE
565113000,2022,SPREAD EAGLE,9V2314,9699995,SGP,tanker,other,other,FALSE
565113000,2022,NA,NA,NA,SGP,tanker,other,other,FALSE
565113000,2024,NA,NA,NA,SGP,tanker,other,other,FALSE
565113000,2024,SPREAD EAGLE,9V2314,9699995,SGP,tanker,other,other,FALSE
565132000,2023,WAN HAI 313,S6AS9,9248708,SGP,cargo,cargo,cargo,FALSE
565210000,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
565210000,2023,AQUAMARINE PROGRESS,9V8048,9415650,SGP,tanker,other,other,FALSE
565238000,2022,AYAME,9V8098,9415662,SGP,tanker,other,other,FALSE
565238000,2022,NA,NA,NA,SGP,tanker,other,other,FALSE
565264000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
565264000,2023,VALIANT SUMMER,9V3444,9731195,SGP,cargo,cargo,cargo,FALSE
565402000,2023,KOTA LATIF,9VBR6,9340764,SGP,cargo,cargo,cargo,FALSE
565404000,2023,SILVIO,9V2727,9722223,SGP,tanker,other,other,FALSE
565414000,2023,ATLANTIC MAYA,9V3071,9303003,SGP,cargo,cargo,cargo,FALSE
565425000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
565425000,2023,WAN HAI 316,9VKB5,9342700,SGP,cargo,cargo,cargo,FALSE
565440000,2019,ACER ARROW,9V2689,9720043,SGP,cargo,cargo,cargo,FALSE
565440000,2023,ACER ARROW,9V2689,9720043,SGP,cargo,cargo,cargo,FALSE
565535000,2021,ERISKAY,9V2068,9681900,SGP,cargo,cargo,cargo,FALSE
565565000,2022,WAN HAI 623,9V3121,9321017,SGP,cargo,cargo,cargo,FALSE
565567000,2022,WAN HAI 508,9VJJ6,9326419,SGP,cargo,cargo,cargo,FALSE
565567000,2023,WAN HAI 508,9VJJ6,9326419,SGP,cargo,cargo,cargo,FALSE
565568000,2023,TORM FREYA,9V3895,9250490,SGP,tanker,other,other,FALSE
565653000,2023,WAN HAI 509,9VJJ7,9326421,SGP,cargo,cargo,cargo,FALSE
565661000,2022,MAERSK ANTARES,9VHK7,9342504,SGP,cargo,cargo,cargo,FALSE
565661000,2022,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
565661000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
565661000,2023,MAERSK ANTARES,9VHK7,9342504,SGP,cargo,cargo,cargo,FALSE
565762000,2023,MAERSK TAURUS,9VFV4,9334674,SGP,cargo,cargo,cargo,FALSE
565762000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
565819000,2019,MAERSK ALGOL,9VFV5,9342528,SGP,cargo,cargo,cargo,FALSE
565819000,2023,MAERSK ALGOL,9VFV5,9342528,SGP,cargo,cargo,cargo,FALSE
565831000,2023,FENGNING,9V2173,9690884,SGP,cargo,cargo,cargo,FALSE
565835000,2023,PROMETHEUS LEADER,9VHE9,9338888,SGP,cargo,cargo,cargo,FALSE
565947000,2022,LORD VISHNU,9VHF9,9367578,SGP,cargo,cargo,cargo,FALSE
565960000,2022,NA,NA,NA,SGP,tanker,other,other,FALSE
565960000,2022,SANSOVINO,9V2729,9734525,SGP,tanker,other,other,FALSE
565962000,2019,SINNDAR,9V2735,9726126,SGP,tanker,other,other,FALSE
565962000,2019,NA,NA,NA,SGP,tanker,other,other,FALSE
566013000,2023,SUNSTAR,9V2728,9734513,SGP,tanker,other,other,FALSE
566013000,2023,NA,NA,NA,SGP,tanker,other,other,FALSE
566044000,2023,THEBEN,9V3559,9722302,SGP,cargo,cargo,cargo,FALSE
566044000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566198000,2023,MTM GIBRALTAR,9V9575,9282924,SGP,tanker,other,other,FALSE
566211000,2023,SOLDOY,9V9439,9618111,SGP,cargo,cargo,cargo,FALSE
566211000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566262000,2023,ANNE,9V9092,9593294,SGP,cargo,cargo,cargo,FALSE
566264000,2022,ANSAC WYOMING,9V2947,9713777,SGP,cargo,cargo,cargo,FALSE
566365000,2023,CSK UNITY,9V3127,9727314,SGP,cargo,cargo,cargo,FALSE
566492000,2023,MAERSK COLOMBO,S6AN5,9525390,SGP,cargo,cargo,cargo,FALSE
566492000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566510000,2023,WAN HAI 511,9V7577,9455296,SGP,cargo,cargo,cargo,FALSE
566603000,2023,PAC SHAULA,9VPQ9,9598957,SGP,cargo,cargo,cargo,FALSE
566603000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566673000,2024,EVER LAUREL,9V9287,9595474,SGP,cargo,cargo,cargo,FALSE
566675000,2024,BARANEE NAREE,S6EP8,9613422,SGP,cargo,cargo,cargo,FALSE
566704000,2023,APL PARIS,9V9403,9601302,SGP,cargo,cargo,cargo,FALSE
566704000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566794000,2023,EVER LEADER,9V9289,9595503,SGP,cargo,cargo,cargo,FALSE
566794000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566819000,2022,CERULEAN,9V9934,9655169,SGP,cargo,cargo,cargo,FALSE
566853000,2019,EVER LEGACY,9V9290,9595515,SGP,cargo,cargo,cargo,FALSE
566853000,2022,EVER LEGACY,9V9290,9595515,SGP,cargo,cargo,cargo,FALSE
566853000,2024,EVER LEGACY,9V9290,9595515,SGP,cargo,cargo,cargo,FALSE
566923000,2022,BELLINA COLOSSUS,9VPN9,9552977,SGP,cargo,cargo,cargo,FALSE
566923000,2022,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566923000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566923000,2023,BELLINA COLOSSUS,9VPN9,9552977,SGP,cargo,cargo,cargo,FALSE
566949000,2019,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
566949000,2019,EVER LEGEND,9V9724,9604093,SGP,cargo,cargo,cargo,FALSE
566984000,2022,GLOVIS MAINE,9V9723,9611022,SGP,cargo,cargo,cargo,FALSE
567104000,2023,LANNA NAREE,HSGL,9496939,LBR,cargo,cargo,cargo,FALSE
567438000,2023,KANCHANA NAREE,HSCK,9434735,THA,cargo,cargo,cargo,FALSE
567438000,2023,NA,NA,NA,THA,cargo,cargo,cargo,FALSE
572471220,2022,KIRY,NA,NA,TUV,NA,fishing,inconclusive,FALSE
572471220,2022,KIRY,T2SO5,NA,TUV,NA,fishing,inconclusive,FALSE
574005400,2023,LOYAL,XVIC7,9345881,VNM,tanker,other,other,TRUE
574005430,2023,CAPELLA,XVJM7,9278650,VNM,cargo,cargo,cargo,FALSE
574005430,2024,CAPELLA,XVJM7,9278650,VNM,cargo,cargo,cargo,FALSE
574005470,2022,SPIRIT,XVJT7,9273387,VNM,tanker,other,other,FALSE
576596000,2016,HUI SHUN,YJRL9,NA,VUT,drifting_longlines,fishing,drifting_longlines,FALSE
576608000,2022,TUNAGO NO.51,NA,NA,VUT,drifting_longlines,fishing,drifting_longlines,FALSE
576608000,2022,TUNAGO NO.51,YJRP4,NA,VUT,drifting_longlines,fishing,drifting_longlines,FALSE
576608000,2023,TUNAGO NO.51,YJRP4,NA,VUT,drifting_longlines,fishing,drifting_longlines,FALSE
576608000,2024,TUNAGO NO.51,YJRP4,NA,VUT,drifting_longlines,fishing,drifting_longlines,FALSE
